case,A,epsilon,time,nonlinear_delta_r_over_epsilon,linear_delta_r_over_epsilon,nonlinear_delta_psi_over_epsilon,linear_delta_psi_over_epsilon
exceptional_point,0.17845421487754967,0.01,418.5,10.116939783132029,0.0010676315374016383,4.339086833159272,-0.0004741519242043379
exceptional_point,0.17845421487754967,0.01,418.75,10.164578724457218,0.0010621633618053206,4.384471058477529,-0.0004717426331371282
exceptional_point,0.17845421487754967,0.01,419.0,10.2123850819551,0.0010567228659713022,4.430269360915765,-0.0004693454170263468
exceptional_point,0.17845421487754967,0.01,419.25,10.260356665730564,0.0010513099118419484,4.4764835046390425,-0.00046696021641474803
exceptional_point,0.17845421487754967,0.01,419.5,10.308491220670835,0.0010459243620351126,4.5231152002284585,-0.0004645869721310391
exceptional_point,0.17845421487754967,0.01,419.75,10.35678642598472,0.0010405660798409307,4.570166102855222,-0.00046222562528854894
exceptional_point,0.17845421487754967,0.01,420.0,10.40523989476817,0.0010352349292186232,4.617637810436085,-0.0004598761172839095
exceptional_point,0.17845421487754967,0.01,420.25,10.453849173597007,0.0010299307747932633,4.665531861772271,-0.00045753838979572197
exceptional_point,0.17845421487754967,0.01,420.5,10.50261174214836,0.0010246534818526651,4.713849734671848,-0.0004552123847832628
exceptional_point,0.17845421487754967,0.01,420.75,10.551525012851581,0.001019402916344156,4.762592844057492,-0.0004528980444851599
exceptional_point,0.17845421487754967,0.01,421.0,10.60058633057006,0.0010141789448715076,4.811762540059927,-0.00045059531141811355
exceptional_point,0.17845421487754967,0.01,421.25,10.649792972314941,0.0010089814346917172,4.86136010609847,-0.00044830412837557185
exceptional_point,0.17845421487754967,0.01,421.5,10.699142146991914,0.0010038102537119466,4.911386756949931,-0.00044602443842646234
exceptional_point,0.17845421487754967,0.01,421.75,10.748630995182362,0.0009986652704863552,4.961843636806798,-0.00044375618491388196
exceptional_point,0.17845421487754967,0.01,422.0,10.798256588959775,0.0009935463542131236,5.012731817326427,-0.0004414993114538638
exceptional_point,0.17845421487754967,0.01,422.25,10.848015931742927,0.0009884533747313061,5.064052295672072,-0.0004392537619340758
exceptional_point,0.17845421487754967,0.01,422.5,10.897905958186593,0.0009833862025176911,5.115805992547331,-0.00043701948051252384
exceptional_point,0.17845421487754967,0.01,422.75,10.94792353411126,0.0009783447086839266,5.167993750225578,-0.0004347964116163562
exceptional_point,0.17845421487754967,0.01,423.0,10.998065456472771,0.0009733287649733459,5.220616330575675,-0.00043258449994055355
exceptional_point,0.17845421487754967,0.01,423.25,11.048328453373157,0.0009683382437580109,5.273674413085693,-0.000430383690446704
exceptional_point,0.17845421487754967,0.01,423.5,11.098709184113664,0.0009633730180357177,5.327168592885742,-0.00042819392836175954
exceptional_point,0.17845421487754967,0.01,423.75,11.14920423929111,0.000958432961426918,5.381099378772458,-0.0004260151591767686
exceptional_point,0.17845421487754967,0.01,424.0,11.199810140938737,0.0009535179481718692,5.435467191235749,-0.0004238473286456819
exceptional_point,0.17845421487754967,0.01,424.25,11.250523342712503,0.000948627853127603,5.4902723604905885,-0.00042169038278410764
exceptional_point,0.17845421487754967,0.01,424.5,11.301340230123902,0.0009437625517649465,5.545515124514743,-0.000419544267868077
exceptional_point,0.17845421487754967,0.01,424.75,11.352257120820342,0.0009389219201656116,5.601195627094999,-0.0004174089304328285
exceptional_point,0.17845421487754967,0.01,425.0,11.403270264914122,0.0009341058350193505,5.6573139158834165,-0.00041528431727163635
exceptional_point,0.17845421487754967,0.01,425.25,11.45437584536082,0.0009293141736208483,5.713869940465621,-0.0004131703754345248
exceptional_point,0.17845421487754967,0.01,425.5,11.50556997838823,0.0009245468138670627,5.770863550443128,-0.0004110670522271511
exceptional_point,0.17845421487754967,0.01,425.75,11.556848713976553,0.0009198036342541993,5.828294493531763,-0.0004089742952095639
exceptional_point,0.17845421487754967,0.01,426.0,11.60820803639091,0.0009150845138748956,5.886162413678292,-0.00040689205219502956
exceptional_point,0.17845421487754967,0.01,426.25,11.659643864766766,0.0009103893324152664,5.944466849197388,-0.000404820271248812
exceptional_point,0.17845421487754967,0.01,426.5,11.711152053749297,0.0009057179701522355,6.003207230931098,-0.00040275890068705377
exceptional_point,0.17845421487754967,0.01,426.75,11.762728394187238,0.0009010703079504941,6.062382880432717,-0.00040070788907552906
exceptional_point,0.17845421487754967,0.01,427.0,11.814368613882076,0.0008964462272599606,6.121993008177975,-0.0003986671852285707
exceptional_point,0.17845421487754967,0.01,427.25,11.866068378393058,0.0008918456101126478,6.1820367118052495,-0.00039663673820778804
exceptional_point,0.17845421487754967,0.01,427.5,11.91782329189881,0.0008872683391200884,6.24251297438731,-0.0003946164973209905
exceptional_point,0.17845421487754967,0.01,427.75,11.96962889811588,0.0008827142974706191,6.303420662737047,-0.0003926064121210482
exceptional_point,0.17845421487754967,0.01,428.0,12.021480681274966,0.0008781833689263869,6.364758525749142,-0.0003906064324046669
exceptional_point,0.17845421487754967,0.01,428.25,12.073374067154974,0.0008736754378207014,6.426525192780921,-0.00038861650821128343
exceptional_point,0.17845421487754967,0.01,428.5,12.125304424175399,0.0008691903890553885,6.488719172073629,-0.00038663658982195516
exceptional_point,0.17845421487754967,0.01,428.75,12.177267064547436,0.0008647281080979381,6.551338849217853,-0.0003846666277581846
exceptional_point,0.17845421487754967,0.01,429.0,12.229257245483815,0.0008602884809788745,6.614382485664316,-0.00038270657278082734
exceptional_point,0.17845421487754967,0.01,429.25,12.281270170467717,0.0008558713942889337,6.677848217283611,-0.00038075637588891293
exceptional_point,0.17845421487754967,0.01,429.5,12.333300990580753,0.00085147673517658,6.7417340529763115,-0.00037881598831861365
exceptional_point,0.17845421487754967,0.01,429.75,12.385344805890075,0.0008471043913450831,6.806037873337103,-0.0003768853615420355
exceptional_point,0.17845421487754967,0.01,430.0,12.437396666894562,0.0008427542510500652,6.8707574293740885,-0.00037496444726618734
exceptional_point,0.17845421487754967,0.01,430.25,12.48945157602992,0.0008384262030967191,6.935890341287045,-0.00037305319743183394
exceptional_point,0.17845421487754967,0.01,430.5,12.541504489232413,0.0008341201368372497,7.001434097306064,-0.00037115156421242354
exceptional_point,0.17845421487754967,0.01,430.75,12.593550317561075,0.000829835942168169,7.067386052593793,-0.00036925950001296927
exceptional_point,0.17845421487754967,0.01,431.0,12.645583928877935,0.0008255735095277242,7.133743428213152,-0.0003673769574689753
exceptional_point,0.17845421487754967,0.01,431.25,12.69760014958572,0.0008213327298933577,7.200503310163356,-0.00036550388944537655
exceptional_point,0.17845421487754967,0.01,431.5,12.749593766422596,0.0008171134947789586,7.267662648486523,-0.0003636402490354022
exceptional_point,0.17845421487754967,0.01,431.75,12.801559528313222,0.0008129156962324075,7.335218256447198,-0.00036178598955955
exceptional_point,0.17845421487754967,0.01,432.0,12.853492148275425,0.0008087392268330476,7.403166809787067,-0.00035994106456452713
exceptional_point,0.17845421487754967,0.01,432.25,12.905386305381604,0.0008045839796889854,7.471504846057464,-0.0003581054278221363
exceptional_point,0.17845421487754967,0.01,432.5,12.957236646774062,0.0008004498484346161,7.540228764031645,-0.0003562790333282421
exceptional_point,0.17845421487754967,0.01,432.75,13.00903778973309,0.0007963367272281842,7.609334823198976,-0.00035446183530174686
exceptional_point,0.17845421487754967,0.01,433.0,13.06078432379688,0.0007922445107490821,7.678819143343865,-0.0003526537881834786
exceptional_point,0.17845421487754967,0.01,433.25,13.112470812931864,0.0007881730941955424,7.748677704210352,-0.00035085484663521685
exceptional_point,0.17845421487754967,0.01,433.5,13.164091797752409,0.0007841223732819175,7.818906345255866,-0.0003490649655385702
exceptional_point,0.17845421487754967,0.01,433.75,13.215641797788269,0.0007800922442364529,7.889500765494686,-0.00034728409999403525
exceptional_point,0.17845421487754967,0.01,434.0,13.267115313798483,0.0007760826037985837,7.960456523434231,-0.0003455122053198813
exceptional_point,0.17845421487754967,0.01,434.25,13.318506830130017,0.0007720933492166452,8.031769037105187,-0.00034374923705118973
exceptional_point,0.17845421487754967,0.01,434.5,13.369810817119564,0.0007681243782452384,8.103433584187547,-0.00034199515093876197
exceptional_point,0.17845421487754967,0.01,434.75,13.421021733536763,0.0007641755891430723,8.17544530223435,-0.00034024990294820334
exceptional_point,0.17845421487754967,0.01,435.0,13.472134029066806,0.0007602468806701859,8.247799188994389,-0.00033851344925878775
exceptional_point,0.17845421487754967,0.01,435.25,13.523142146830802,0.0007563381520858608,8.32049010283569,-0.00033678574626256605
exceptional_point,0.17845421487754967,0.01,435.5,13.574040525941555,0.0007524493031459847,8.393512763270627,-0.00033506675056327957
exceptional_point,0.17845421487754967,0.01,435.75,13.624823604092883,0.0007485802341007587,8.466861751584819,-0.0003333564189753975
exceptional_point,0.17845421487754967,0.01,436.0,13.675485820180134,0.0007447308456923292,8.540531511569993,-0.0003316547085231263
exceptional_point,0.17845421487754967,0.01,436.25,13.72602161694969,0.0007409010391523691,8.614516350362495,-0.000329961576439407
exceptional_point,0.17845421487754967,0.01,436.5,13.776425443675077,0.0007370907161997346,8.688810439388279,-0.0003282769801649325
exceptional_point,0.17845421487754967,0.01,436.75,13.826691758857311,0.0007332997790381381,8.763407815414867,-0.0003266008773471731
exceptional_point,0.17845421487754967,0.01,437.0,13.876815032946798,0.000729528130353765,8.838302381711351,-0.00032493322583939066
exceptional_point,0.17845421487754967,0.01,437.25,13.926789751084423,0.0007257756733130078,8.913487909316986,-0.00032327398369968075
exceptional_point,0.17845421487754967,0.01,437.5,13.976610415859058,0.0007220423115601119,8.988958038418204,-0.00032162310918999694
exceptional_point,0.17845421487754967,0.01,437.75,14.026271550078862,0.0007183279492148136,9.064706279835352,-0.0003199805607751658
exceptional_point,0.17845421487754967,0.01,438.0,14.07576769955341,0.0007146324908702164,9.140726016618238,-0.0003183462971219864
exceptional_point,0.17845421487754967,0.01,438.25,14.12509343588415,0.0007109558415902927,9.217010505751217,-0.00031672027709820554
exceptional_point,0.17845421487754967,0.01,438.5,14.174243359260075,0.0007072979069077981,9.2935528799672,-0.0003151024597716288
exceptional_point,0.17845421487754967,0.01,438.75,14.2232121012556,0.0007036585928218851,9.370346149670933,-0.0003134928044091337
exceptional_point,0.17845421487754967,0.01,439.0,14.271994327628168,0.0007000378057958948,9.447383204970254,-0.00031189127047574186
exceptional_point,0.17845421487754967,0.01,439.25,14.320584741111874,0.0006964354527551306,9.524656817815476,-0.00031029781763369053
exceptional_point,0.17845421487754967,0.01,439.5,14.36897808420473,0.0006928514410846207,9.602159644245557,-0.00030871240574149286
exceptional_point,0.17845421487754967,0.01,439.75,14.417169141946118,0.0006892856786268467,9.67988422674081,-0.00030713499485299494
exceptional_point,0.17845421487754967,0.01,440.0,14.465152744681486,0.0006857380736796409,9.757822996680465,-0.0003055655452164857
exceptional_point,0.17845421487754967,0.01,440.25,14.51292377081117,0.000682208534993844,9.835968276904218,-0.00030400401727373016
exceptional_point,0.17845421487754967,0.01,440.5,14.560477149520256,0.000678696971771284,9.914312284376516,-0.0003024503716591108
exceptional_point,0.17845421487754967,0.01,440.75,14.607807863486387,0.0006752032936624247,9.992847132951612,-0.00030090456919865436
exceptional_point,0.17845421487754967,0.01,441.0,14.654910951562272,0.0006717274107643376,10.071564836238183,-0.000299366570909173
exceptional_point,0.17845421487754967,0.01,441.25,14.70178151142999,0.0006682692336184452,10.150457310561315,-0.00029783633799733086
exceptional_point,0.17845421487754967,0.01,441.5,14.748414702223911,0.0006648286732084413,10.229516378020355,-0.0002963138318587627
exceptional_point,0.17845421487754967,0.01,441.75,14.794805747119078,0.000661405640958107,10.308733769639835,-0.00029479901407716537
exceptional_point,0.17845421487754967,0.01,442.0,14.840949935882119,0.000658000048729237,10.388101128611854,-0.00029329184642342673
exceptional_point,0.17845421487754967,0.01,442.25,14.886842627381668,0.0006546118088194307,10.467610013626896,-0.0002917922908547047
exceptional_point,0.17845421487754967,0.01,442.5,14.932479252055208,0.0006512408339600597,10.547251902291153,-0.0002903003095135718
exceptional_point,0.17845421487754967,0.01,442.75,14.977855314329547,0.0006478870373141647,10.627018194626888,-0.00028881586472713386
exceptional_point,0.17845421487754967,0.01,443.0,15.022966394991943,0.0006445503324743137,10.706900216653732,-0.00028733891900613616
exceptional_point,0.17845421487754967,0.01,443.25,15.067808153508977,0.0006412306334605874,10.786889224047316,-0.00028586943504411576
exceptional_point,0.17845421487754967,0.01,443.5,15.112376330290623,0.0006379278547184707,10.866976405872666,-0.0002844073757165193
exceptional_point,0.17845421487754967,0.01,443.75,15.156666748896564,0.0006346419111168185,10.947152888388601,-0.00028295270407985073
exceptional_point,0.17845421487754967,0.01,444.0,15.200675318182267,0.0006313727179457373,11.027409738919976,-0.00028150538337078177
exceptional_point,0.17845421487754967,0.01,444.25,15.244398034382211,0.0006281201909146935,11.10773796979458,-0.0002800653770053595
exceptional_point,0.17845421487754967,0.01,444.5,15.287830983127737,0.0006248842461502668,11.188128542340547,-0.0002786326485780681
exceptional_point,0.17845421487754967,0.01,444.75,15.33097034139731,0.0006216648001943706,11.2685723709412,-0.00027720716186107334
exceptional_point,0.17845421487754967,0.01,445.0,15.373812379396567,0.00061846177000205,11.349060327142606,-0.00027578888080330693
exceptional_point,0.17845421487754967,0.01,445.25,15.416353462366338,0.000615275072939553,11.429583243811235,-0.00027437776952965605
exceptional_point,0.17845421487754967,0.01,445.5,15.458590052316268,0.0006121046267823759,11.510131919336393,-0.00027297379234013966
exceptional_point,0.17845421487754967,0.01,445.75,15.500518709682076,0.0006089503497131954,11.590697121874387,-0.00027157691370904575
exceptional_point,0.17845421487754967,0.01,446.0,15.542136094904734,0.0006058121603199567,11.67126959362986,-0.00027018709828412424
exceptional_point,0.17845421487754967,0.01,446.25,15.583438969929587,0.0006026899775939104,11.751840055169698,-0.00026880431088576655
exceptional_point,0.17845421487754967,0.01,446.5,15.624424199623887,0.0005995837209275934,11.832399209766383,-0.0002674285165061567
exceptional_point,0.17845421487754967,0.01,446.75,15.665088753111212,0.0005964933101129545,11.912937747764929,-0.0002660596803084848
exceptional_point,0.17845421487754967,0.01,447.0,15.705429705021222,0.0005934186653394323,11.993446350970482,-0.00026469776762613555
exceptional_point,0.17845421487754967,0.01,447.25,15.745444236653737,0.000590359707191897,12.073915697051048,-0.00026334274396183426
exceptional_point,0.17845421487754967,0.01,447.5,15.78512963705564,0.0005873163566488597,12.154336463951715,-0.00026199457498688426
exceptional_point,0.17845421487754967,0.01,447.75,15.824483304009895,0.0005842885350805854,12.234699334315296,-0.0002606532265403773
